,Confederation,Stadium,City,HomeTeams,Capacity,Country,IOC,Population,UCLChampions,UELChampion,UCLFinalStadium ,UELFinalStadium,Capacidad/1000Habs,Latitude,Longitude
503,UEFA,Stádio Kaftanzóglio,Thessaloniki,Iraklis,28028,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,2.602782,40.6255005,22.9669699
504,UEFA,Stádio Kalamariás,Kalamariá,Apóllon,7000,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.650045,40.5785429,22.9594983
505,UEFA,Stádio Kavala,Kavala,AO Kavala,12500,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,1.160796,40.937607,24.412866
506,UEFA,Stádio Kérkyras,Korfu,Kérkyras,4000,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.371455,39.6249838,19.9223461
507,UEFA,Stádio Kleánthis Vikelídis,Thessaloniki,Aris,23220,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,2.156294,40.6000335,22.969632
508,UEFA,Stádio Komotini,Komotini,Panthrakikos,3000,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.278591,41.1141069,25.3964276
509,UEFA,Stádio Livadeiás,Livadéia,Levadeiakós,5915,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.549288,38.4387082,22.8753993
510,UEFA,Stádio Nea Smyrni,Athens,Panionios,11115,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,1.032179,37.9431105,23.7092761
511,UEFA,Stádio Pankritio,Iraklio,Ergotelis,25780,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,2.394025,35.336832,25.1061691
512,UEFA,Stádio Peristeríou,Peristeri,Atrómitos,10000,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.928636,38.0050323,23.6900566
513,UEFA,Stádio Serres,Serres,Paneserraikos,9500,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.882205,41.0757699,23.5324399
514,UEFA,Stádio ŠKODA Xánthis,Pigádhia,Xánthi,7456,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.692391,41.1300361,24.8864902
515,UEFA,Stádio Spiros Louis,Athens,"Panathinaikos, AEK",69618,Greece,GRE,10768477,FALSE,FALSE,TRUE,FALSE,6.464981,38.0361294,23.7875913
516,UEFA,Stádio Stavros Mavrothalassitis,Aíyaleo,Aiyáleo Athínion,3530,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.327809,37.987151,23.6759799
517,UEFA,Stádio Toumba,Thessaloniki,PAOK,28701,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,2.665279,40.613858,22.9722408
518,UEFA,Stádio Vólou,Vólos,Olympiakós,9000,Greece,GRE,10768477,FALSE,FALSE,FALSE,FALSE,0.835773,39.366584,22.9506769
519,UEFA,Nuuk Stadion,Nuuk,"Nuuk IL, B-67",2000,Greenland,GRL,55877,FALSE,FALSE,FALSE,FALSE,35.792902,64.1806402,-51.7321736
520,UEFA,Tasiilaq Stadion,Tasiilaq,ATA,500,Greenland,GRL,55877,FALSE,FALSE,FALSE,FALSE,8.948226,65.6134561,-37.6335696
521,UEFA,Bozsik Stadion,Budapest,Honved,9500,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,0.969629,47.4425437,19.1551567
522,UEFA,Dunaferr Arena,Dunaújváros,Dunaújváros FC,12000,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,1.224795,46.9619059,18.9355227
523,UEFA,ETO Park,Gy?r,Gy?ri ETO,16000,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,1.633059,47.6952088,17.6623592
524,UEFA,Groupama Aréna,Budapest,Ferencváros,23700,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,2.418969,47.4754906,19.0952709
525,UEFA,Haladás Sportkomplexum,Szombathely,Haladás,8656,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,0.883485,47.2348308,16.6070958
526,UEFA,Hidegkuti Nándor Stadion,Budapest,MTK,5322,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,0.543196,47.4909204,19.1069345
527,UEFA,Illovszky Stadion,Budapest,Vasas,9000,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,0.918596,47.5369849,19.080511
528,UEFA,Káposztás utcai Stadion,Sopron,Soproni VSE,5800,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,0.591984,47.6914407,16.5843188
529,UEFA,Ligeti Stadion,Vác,Dunakanyar-Vác FC,9000,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,0.918596,47.7688374,19.1381404
530,UEFA,Nagyerdei Stadion,Debrecen,DVSC,20340,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,2.076027,47.5539073,21.633776
531,UEFA,Pancho Aréna,Felcsút,Puskás Akadémia FC,3500,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,0.357232,47.4640467,18.5866732
532,UEFA,Puskás Ferenc Stadion,Budapest,Sin Equipo,69368,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,7.080129,47.5040326,19.0998711
533,UEFA,Stadion Oláh Gábor Út,Debrecen,DVSC,10000,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,1.020662,47.54945,21.63621
534,UEFA,Szusza Ferenc Stadion,Budapest,Újpest,14817,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,1.512315,47.5749139,19.0846925
535,UEFA,Vasút utca,Százhalombatta,Százhalombattai LK,2000,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,0.204132,47.317091,18.921439
536,UEFA,ZTE-Aréna,Zalaegerszeg,ZTE,12360,Hungary,HUN,9797561,FALSE,FALSE,FALSE,FALSE,1.261538,46.8482314,16.8495331
537,UEFA,Fjölnisvöllur,Reykjavík,Fjölnir,1098,Iceland,ISL,355620,FALSE,FALSE,FALSE,FALSE,3.087565,64.1384504,-21.788185
538,UEFA,Hásteinsvöllur,Heimaey,IB Vestmannaeyja,2983,Iceland,ISL,355620,FALSE,FALSE,FALSE,FALSE,8.388167,63.4395344,-20.2878716
539,UEFA,Hlíðarendi,Reykjavík,Valur,3421,Iceland,ISL,355620,FALSE,FALSE,FALSE,FALSE,9.619819,64.1329294,-21.9270319
540,UEFA,Kaplakriki,Hafnarfjordur,Fimleikafélag Hafnarfjarðar,6450,Iceland,ISL,355620,FALSE,FALSE,FALSE,FALSE,18.137338,64.0760441,-21.9354658
541,UEFA,Kópavogsvöllur,Kópavogur,"Breiðablik, HK",5501,Iceland,ISL,355620,FALSE,FALSE,FALSE,FALSE,15.468759,64.104278,-21.8975817
542,UEFA,Laugardalsvöllur,Reykjavík,Fram,13000,Iceland,ISL,355620,FALSE,FALSE,FALSE,FALSE,36.555874,64.1434266,-21.8790317
543,UEFA,Norðurálsvöllurinn,Akranes,ÍA,5524,Iceland,ISL,355620,FALSE,FALSE,FALSE,FALSE,15.533435,64.3175548,-22.0596591
544,UEFA,Samsung Völlurinn,Garðabær,Stjarnan,1000,Iceland,ISL,355620,FALSE,FALSE,FALSE,FALSE,2.81199,64.0873946,-21.9290144
545,UEFA,Víkingsvöllur,Reykjavík,Víkingur,1100,Iceland,ISL,355620,FALSE,FALSE,FALSE,FALSE,3.093189,64.1178433,-21.8518345
546,UEFA,Aviva Stadium,Dublin,Sin Equipo,51700,Ireland,IRL,4857000,FALSE,FALSE,FALSE,TRUE,10.644431,53.3352318,-6.2284569
547,UEFA,Croke Park,Dublin,Sin Equipo,82300,Ireland,IRL,4857000,FALSE,FALSE,FALSE,FALSE,16.944616,53.360712,-6.2512089
548,UEFA,Dalymount Park,Dublin,Bohemians,4227,Ireland,IRL,4857000,FALSE,FALSE,FALSE,FALSE,0.87029,53.3618154,-6.2749412
549,UEFA,Flancare Park,Longford,Longford Town,6850,Ireland,IRL,4857000,FALSE,FALSE,FALSE,FALSE,1.410336,53.7242721,-7.8537395
550,UEFA,Tallaght Stadium,Tallaght,Shamrock Rovers,5947,Ireland,IRL,4857000,FALSE,FALSE,FALSE,FALSE,1.224418,53.2835353,-6.3736726
551,UEFA,The Showgrounds,Sligo,Rovers,4000,Ireland,IRL,4857000,FALSE,FALSE,FALSE,FALSE,0.823554,54.2699693,-8.4874461
552,UEFA,Thomond Park,Limerick,Sin Equipo,25630,Ireland,IRL,4857000,FALSE,FALSE,FALSE,FALSE,5.27692,52.6742164,-8.642519
553,UEFA,Tolka Park,Dublin,"Shelbourne, Dublin City",6000,Ireland,IRL,4857000,FALSE,FALSE,FALSE,FALSE,1.23533,53.367715,-6.251385
554,UEFA,Turners Cross Stadium,Cork,Cork City,7485,Ireland,IRL,4857000,FALSE,FALSE,FALSE,FALSE,1.541075,51.885608,-8.4666884
555,UEFA,Bloomfield Stadium,Tel Awiw-Jafa,"Hapoel Tel Aviv, Maccabi Tel Aviv, Bnei Yehuda",14413,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,1.608822,32.0518145,34.7614933
556,UEFA,HaMoshava Stadium,Petah Tikwa,"Hapoel, Maccabi",11500,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,1.283664,32.1042324,34.8655205
557,UEFA,Ilut Stadium,Ilut,Maccabi,4932,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,0.550524,32.72105,35.265137
558,UEFA,Municipal Stadium,Herzliya,Maccabi,8400,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,0.937633,32.1678503,34.8249879
559,UEFA,Netanya Stadium,Netanya,Maccabi,13800,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,1.540397,32.2939674,34.8645524
560,UEFA,Ramat Gan,Tel Awiw-Jafa,Sin Equipo,40920,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,4.567612,32.068424,34.824785
561,UEFA,Sammy Ofer Stadium,Haifa,"Maccabi, Hapoel",30820,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,3.44022,32.7843063,34.9650964
562,UEFA,Teddy Stadium,Jerusalem,"Beitar, Hapoel, Hapoel Katamon",31733,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,3.542132,31.75108,35.1906304
563,UEFA,The Green Stadium,Nazareth,"Maccabi, Hapoel",5000,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,0.558115,32.6897519,35.3114707
564,UEFA,Turner Stadium,Beersheba,Hapoel,16126,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,1.800032,31.2733611,34.7795344
565,UEFA,Yud-Alef,Ashdod,Ashdod,7980,Israel,ISR,8958730,FALSE,FALSE,FALSE,FALSE,0.890751,31.8103609,34.6484909
566,UEFA,Allianz Stadium,Turin,Juventus,41507,Italy,ITA,60483973,TRUE,TRUE,FALSE,TRUE,0.686248,45.109569,7.6412644
567,UEFA,Arena Garibaldi,Piza,AC Pisa,14869,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.245834,43.7252957,10.4002021
568,UEFA,Dacia Arena,Udine,Udinese,25144,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.415713,46.0814883,13.199805
569,UEFA,Mapei Stadium,Reggio Emilia,"Reggiana, US Sassuolo",23717,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.39212,44.7145409,10.6497216
570,UEFA,Sardegna Arena,Cagliari,Cagliari Calcio,16416,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.271411,39.1998126,9.1374784
571,UEFA,Stadio Alberto Braglia,Modena,FC Modena,20507,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.339048,44.6534673,10.9231859
572,UEFA,Stadio Aldo e Dino Ballarin,Chioggia,Clodiense SSD,3000,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.0496,45.2106857,12.2771526
573,UEFA,Stadio Angelo Massimino,Catania,Calcio Catania,20797,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.343843,37.5162814,15.0722455
574,UEFA,Stadio Arechi,Salerno,Salernitana Sport,37245,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.615783,40.6437678,14.826492
575,UEFA,Stadio Armando Picchi,Livorno,Livorno Calcio,19801,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.327376,43.5265821,10.3135147
576,UEFA,Stadio Artemio Franchi,Florence,Fiorentina,47300,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.782025,43.7808349,11.2825717
577,UEFA,Stadio Artemio Franchi,Siena,AC Siena,15725,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.259986,43.3218222,11.3262492
578,UEFA,Stadio Atleti Azzurri d’Italia,Bergamo,"Atalanta Bergamasca, Albinoleffe",24726,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.408803,45.7092003,9.6808454
579,UEFA,Stadio Benito Stirpe,Frosinone,Frosinone Calcio,16125,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.2666,41.6340656,13.3218824
580,UEFA,Stadio Brianteo,Monza,AC Monza,18568,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.30699,45.5830476,9.3080923
581,UEFA,Stadio Carlo Castellani,Empoli,Empoli FC,16800,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.27776,43.7264902,10.9547853
582,UEFA,Stadio Cino e Lillo Del Duca,Ascoli Piceno,Ascoli Picchio,20000,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.330666,42.8610513,13.5938859
583,UEFA,Stadio Comunale di Torino,Turin,Torino FC,28140,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.465247,45.0418233,7.6500522
584,UEFA,Stadio Comunale Matusa,Frosinone,Sin Equipo,9680,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.160042,41.6340656,13.3218824
585,UEFA,Stadio Danilo Martelli,Mantua,Mantova,14884,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.246082,45.1462067,10.7941496
586,UEFA,Stadio Dino Manuzzi,Cesena,AC Cesena,23860,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.394485,44.140378,12.261882
587,UEFA,Stadio Ennio Tardini,Parma,Parma,21473,Italy,ITA,60483973,FALSE,TRUE,FALSE,FALSE,0.35502,44.7954032,10.3375202
588,UEFA,Stadio Erasmo Iacovone,Taranto,Taranto Calcio,26348,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.43562,40.4527575,17.2698819
589,UEFA,Stadio Euganeo,Padova,Padova 1910,32336,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.534621,45.4324229,11.8583106
590,UEFA,Stadio Filadelfia,Turin,Torino FC,4200,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.06944,45.0380861,7.65874
591,UEFA,Stadio Franco Ossola,Varese,AS Varese,9424,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.15581,45.8342654,8.8014782
592,UEFA,Stadio Giuseppe Sinigaglia,Como,Como Calcio,13602,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.224886,45.8131736,9.0718227
593,UEFA,Stadio Libero Liberati,Terni,Ternana,22000,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.363733,42.5621392,12.6352708
594,UEFA,Stadio Luigi Ferraris,Genoa,"Sampdoria, Genoa 1893",36348,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.600953,44.4165004,8.952519
595,UEFA,Stadio Marc Antonio Bentegodi,Verona,"Chievo Verona, Hellas Verona",39211,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.648287,45.4353226,10.9686282
596,UEFA,Stadio Mario Rigamonti,Brescia,AS Brescia,26072,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.431056,45.5706672,10.2370646
597,UEFA,Stadio Nereo Rocco,Triest,Triestina,28565,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.472274,45.622578,13.7928978
598,UEFA,Stadio Olimpico,Rome,"Roma, Lazio",70634,Italy,ITA,60483973,FALSE,FALSE,TRUE,FALSE,1.167813,41.934077,12.454725
599,UEFA,Stadio Oreste Granillo,Reggio Calabria,Reggina,27713,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.458187,38.0926383,15.6351211
600,UEFA,Stadio Paolo Mazza,Ferrara,SPAL,7000,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.115733,44.8401734,11.607966
601,UEFA,Stadio Partenio,Avellino,US Avellino,26150,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.432346,40.9271373,14.7923528
602,UEFA,Stadio Piercesare Tombolato,Cittadella,AS Cittadella,7623,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.126033,45.6429287,11.7810774
603,UEFA,Stadio Pierluigi Penzo,Venice,Venezia FC,7389,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.122165,45.4277801,12.364002
604,UEFA,Stadio Pino Zaccheria,Foggia,US Foggia,25085,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.414738,41.4548705,15.5421761
605,UEFA,Stadio Polisportivo Provinciale,Trapani,Trapani Calcio,7787,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.128745,38.0287017,12.5457406
606,UEFA,Stadio Raffaele Mancini,Fano,Alma Juventus,8800,Italy,ITA,60483973,TRUE,TRUE,FALSE,FALSE,0.145493,43.8363031,13.0252606
607,UEFA,Stadio Renato Curi,Perugia,AC Perugia,27049,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.447209,43.1062126,12.3570416
608,UEFA,Stadio Renato Dall’Ara,Bologna,Bologna FC,39300,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.649759,44.4922894,11.3099641
609,UEFA,Stadio Renzo Barbera,Palermo,US Palermo,36349,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.600969,38.1527423,13.3422089
610,UEFA,Stadio San Filippo,Messina,FC Messina,40200,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.664639,38.1616138,15.5205572
611,UEFA,Stadio San Nicola,Bari,AS Bari,58270,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.963396,41.0847298,16.8401352
612,UEFA,Stadio San Paolo,Neapol,SSC Napoli,60240,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.995966,40.8279365,14.1930611
613,UEFA,Stadio San Siro,Milan,"AC Milan, Inter Milan",81277,Italy,ITA,60483973,TRUE,TRUE,TRUE,FALSE,1.343777,45.4781236,9.123962
614,UEFA,Stadio Sant’Elia,Cagliari,Cagliari Calcio,16000,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.264533,39.1994218,9.1350966
615,UEFA,Stadio Silvio Piola,Novara,Novara Calcio,17875,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.295533,45.4358157,8.5959907
616,UEFA,Stadio Silvio Piola,Vercelli,Pro Vercelli,4200,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.06944,45.3198678,8.4213663
617,UEFA,Stadio Via del Mare,Lecce,US Lecce,36285,Italy,ITA,60483973,FALSE,FALSE,FALSE,FALSE,0.599911,40.365051,18.2090399
618,UEFA,Astana Arena,Astana,FC Astana,30254,Kazakhstan,KAZ,18311700,FALSE,FALSE,FALSE,FALSE,1.652168,51.108224,71.4026356
619,UEFA,Ortalyk Tsentralnyi Stadion,Almaty,"Almaty FK, MegaSport, Qayrat",23804,Kazakhstan,KAZ,18311700,FALSE,FALSE,FALSE,FALSE,1.299934,43.2383345,76.9241563
620,UEFA,Stadion Kazhimukan Munaytpasov,Shymkent,FK Ordabasy,37000,Kazakhstan,KAZ,18311700,FALSE,FALSE,FALSE,FALSE,2.020566,42.3353213,69.5935278
621,UEFA,Stadion Kazhimukan Munaytpasov,Astana,FK Astana,12250,Kazakhstan,KAZ,18311700,FALSE,FALSE,FALSE,FALSE,0.668971,51.1627015,71.4132654
622,UEFA,Stadion Zhetysu,Taldykorgan,Zhetysu,5550,Kazakhstan,KAZ,18311700,FALSE,FALSE,FALSE,FALSE,0.303085,45.0156,78.3739
623,UEFA,Celtnieks,Daugavpils,"Dinaburg, Ditton",3480,Latvia,LVA,1925800,FALSE,FALSE,FALSE,FALSE,1.807041,55.8750699,26.5499351
624,UEFA,Daugavas stadions,Riga,Olimps,10000,Latvia,LVA,1925800,FALSE,FALSE,FALSE,FALSE,5.192647,56.9548578,24.1589079
625,UEFA,Daugavas stadions,Liep?ja,FK Liep?ja,5083,Latvia,LVA,1925800,FALSE,FALSE,FALSE,FALSE,2.639423,56.5029248,20.995438
626,UEFA,Latvijas Universitates,Riga,Sin Equipo,5000,Latvia,LVA,1925800,FALSE,FALSE,FALSE,FALSE,2.596324,56.9508098,24.1163132
627,UEFA,Olimpija stadions,Liep?ja,"FK Liep?ja, 1625 Liep?ja",1500,Latvia,LVA,1925800,FALSE,FALSE,FALSE,FALSE,0.778897,56.5134905,20.9934706
628,UEFA,Skonto,Riga,Skonto,9500,Latvia,LVA,1925800,FALSE,FALSE,FALSE,FALSE,4.933015,56.9613286,24.1161152
629,UEFA,Stadions Ark?dija,Riga,Caramba/Dinamo,412,Latvia,LVA,1925800,FALSE,FALSE,FALSE,FALSE,0.213937,56.9336357,24.0883154
630,UEFA,Ventspils stadions,Ventspils,FK Ventspils,3250,Latvia,LVA,1925800,FALSE,FALSE,FALSE,FALSE,1.68761,57.3869343,21.5713809
631,UEFA,ZOC stadions,Jelgava,FK Jelgava,1560,Latvia,LVA,1925800,FALSE,FALSE,FALSE,FALSE,0.810053,56.6614273,23.7540089
632,UEFA,Aukštaitijos,Panev?žys,Ekranas,9940,Lithuania,LTU,2795674,FALSE,FALSE,FALSE,FALSE,3.555493,55.7272709,24.388961
633,UEFA,LFF Stadionas,Vilnius,"Žalgiris, MRU, Polonia",5422,Lithuania,LTU,2795674,FALSE,FALSE,FALSE,FALSE,1.939425,54.6691898,25.294696
634,UEFA,Pakruojo miesto stadionas,Pakruojis,Kruoja,2000,Lithuania,LTU,2795674,FALSE,FALSE,FALSE,FALSE,0.715391,55.982334,23.8654149
635,UEFA,S. Dariaus ir S. Gireno,Kaunas,FBK,8248,Lithuania,LTU,2795674,FALSE,FALSE,FALSE,FALSE,2.950272,54.8972734,23.9374835
636,UEFA,Savivaldyb?s stadionas,Šiauliai,"FC Šiauliai, Gintra–Universitetas",2430,Lithuania,LTU,2795674,FALSE,FALSE,FALSE,FALSE,0.8692,55.9366038,23.2965212
637,UEFA,Suduvos,Marijampol?,S?duva,4000,Lithuania,LTU,2795674,FALSE,FALSE,FALSE,FALSE,1.430782,54.5589645,23.3697542
638,UEFA,Stade Alphonse Theis,Hesperange,Swift,4100,Luxemburg,LUX,602005,FALSE,FALSE,FALSE,FALSE,6.810575,49.5753342,6.1585189
639,UEFA,Stade au Cents,Luxembourg,Hamm Benfica,2800,Luxemburg,LUX,602005,FALSE,FALSE,FALSE,FALSE,4.651124,49.6159729,6.163654
640,UEFA,Stade du Thillenberg,Differdange,FC Differdange,6300,Luxemburg,LUX,602005,FALSE,FALSE,FALSE,FALSE,10.465029,49.5139198,5.8897438
641,UEFA,Stade Émile Mayrisch,Esch-sur-Alzette,Fola,3900,Luxemburg,LUX,602005,FALSE,FALSE,FALSE,FALSE,6.478352,49.4921151,5.9899294
642,UEFA,Stade Jos Nosbaum,Dudelange,F91 Dudelange,2558,Luxemburg,LUX,602005,FALSE,FALSE,FALSE,FALSE,4.249134,49.4723229,6.0847611
643,UEFA,Stade Josy Barthel,Luxembourg,Racing Union,8054,Luxemburg,LUX,602005,FALSE,FALSE,FALSE,FALSE,13.378626,49.615159,6.1095174
644,UEFA,Stade Municipal de Rumelange,Rumelange,US Rumelange,3010,Luxemburg,LUX,602005,FALSE,FALSE,FALSE,FALSE,4.999958,49.4567959,6.0331044
645,UEFA,Stade Municipal Oberkorn,Differdange,"CS Oberkorn, FC Differdange 03",2400,Luxemburg,LUX,602005,FALSE,FALSE,FALSE,FALSE,3.986678,49.5139198,5.8897438
646,UEFA,Stade op Flohr,Grevenmacher,SC Grevenmacher,4062,Luxemburg,LUX,602005,FALSE,FALSE,FALSE,FALSE,6.747452,49.6867881,6.4484014
647,UEFA,Pod Tumbe Kafe,Bitola,Pelister,6100,Macedonia,MKD,2103721,FALSE,FALSE,FALSE,FALSE,2.899624,41.0180469,21.3388147
648,UEFA,Stadion Boris Trajkovski,Skopje,Madžari Solidarnost,3000,Macedonia,MKD,2103721,FALSE,FALSE,FALSE,FALSE,1.426045,42.0009862,21.5020149
649,UEFA,Stadion Gjor?e Petrov,Skopje,Makedonija,3000,Macedonia,MKD,2103721,FALSE,FALSE,FALSE,FALSE,1.426045,42.0023851,21.360371
650,UEFA,Stadion Goce Del?ev,Prilep,Pobeda,5684,Macedonia,MKD,2103721,FALSE,FALSE,FALSE,FALSE,2.701879,41.3436408,21.5619217
651,UEFA,Stadion Gradska Plaža,Struga,"Karaorman, Vlaznimi",1000,Macedonia,MKD,2103721,FALSE,FALSE,FALSE,FALSE,0.475348,41.1778353,20.6783258
652,UEFA,Stadion Gradski Ki?evo,Ki?evo,Napredok,5000,Macedonia,MKD,2103721,FALSE,FALSE,FALSE,FALSE,2.376741,41.507158,20.9637031
653,UEFA,Stadion Gradski Tetovo,Tetovo,"Renova, Shkendija 79, Teteks",15000,Macedonia,MKD,2103721,FALSE,FALSE,FALSE,FALSE,7.130223,42.0185635,20.9780467
654,UEFA,Telekom Arena,Skopje,"Rabotni?ki, Vardar",36400,Macedonia,MKD,2103721,FALSE,FALSE,FALSE,FALSE,17.302675,42.0058773,21.4256595
655,UEFA,Centenary Stadium,Ta’ Qali,Sin Equipo,2000,Malta,MLT,475700,FALSE,FALSE,FALSE,FALSE,4.20433,35.8965735,14.4154462
656,UEFA,Hibernians Ground,Paola,Hibernians,1232,Malta,MLT,475700,FALSE,FALSE,FALSE,FALSE,2.589868,35.8827932,14.5130716
657,UEFA,Ta’ Qali Stadium,Ta’ Qali,"Birkirka, Valletta, inne",17797,Malta,MLT,475700,FALSE,FALSE,FALSE,FALSE,37.412235,35.8947308,14.4153959
658,UEFA,Victor Tedesco Stadium,?amrun,?amrun Spartans,858,Malta,MLT,475700,FALSE,FALSE,FALSE,FALSE,1.803658,35.8872996,14.492348
659,UEFA,Bolshaya Sportivnaya Arena,Tiraspol,Sheriff,12746,Moldova,MDA,3350900,FALSE,FALSE,FALSE,FALSE,3.803754,46.838309,29.5579369
660,UEFA,Dinamo,Kishinev,"FC Politehnica, CSCA",2692,Moldova,MDA,3350900,FALSE,FALSE,FALSE,FALSE,0.803366,47.0263004,28.818514
661,UEFA,Krytaya Arena,Tiraspol,Sheriff,3570,Moldova,MDA,3350900,FALSE,FALSE,FALSE,FALSE,1.065385,46.848185,29.5968051
662,UEFA,Malaya Sportivnaya Arena,Tiraspol,Sheriff,8914,Moldova,MDA,3350900,FALSE,FALSE,FALSE,FALSE,2.660181,46.848185,29.5968051
663,UEFA,Republican,Kishinev,"FC Dacia, Dacia-2",8009,Moldova,MDA,3350900,FALSE,FALSE,FALSE,FALSE,2.390104,47.0104529,28.8638102
664,UEFA,Zimbru,Kishinev,FC Zimbru,10600,Moldova,MDA,3350900,FALSE,FALSE,FALSE,FALSE,3.163329,46.9802624,28.8680312
665,UEFA,Stadion pod Goricom,Podgorica,Budu?nost,15230,Montenegro,MNE,678326,FALSE,FALSE,FALSE,FALSE,22.452331,42.444723,19.2644811
